date_pk,date_id,date,day,month,quarter,year,day_of_week,the_day,the_month
3902,20141201,2014-12-01,1,12,Q4,2014,1,Monday,December
3903,20141208,2014-12-08,8,12,Q4,2014,1,Monday,December
3904,20141215,2014-12-15,15,12,Q4,2014,1,Monday,December
3905,20141222,2014-12-22,22,12,Q4,2014,1,Monday,December
3906,20150126,2015-01-26,26,1,Q1,2015,1,Monday,January
3907,20150302,2015-03-02,2,3,Q1,2015,1,Monday,March
3908,20150309,2015-03-09,9,3,Q1,2015,1,Monday,March
3909,20150316,2015-03-16,16,3,Q1,2015,1,Monday,March
3910,20150323,2015-03-23,23,3,Q1,2015,1,Monday,March
3911,20150330,2015-03-30,30,3,Q1,2015,1,Monday,March
3912,20150413,2015-04-13,13,4,Q2,2015,1,Monday,April
3913,20150504,2015-05-04,4,5,Q2,2015,1,Monday,May
3914,20150511,2015-05-11,11,5,Q2,2015,1,Monday,May
3915,20150518,2015-05-18,18,5,Q2,2015,1,Monday,May
3916,20150525,2015-05-25,25,5,Q2,2015,1,Monday,May
3917,20150601,2015-06-01,1,6,Q2,2015,1,Monday,June
3918,20150622,2015-06-22,22,6,Q2,2015,1,Monday,June
3919,20150706,2015-07-06,6,7,Q3,2015,1,Monday,July
3920,20150817,2015-08-17,17,8,Q3,2015,1,Monday,August
3921,20150824,2015-08-24,24,8,Q3,2015,1,Monday,August
3922,20150907,2015-09-07,7,9,Q3,2015,1,Monday,September
3923,20150914,2015-09-14,14,9,Q3,2015,1,Monday,September
3924,20151012,2015-10-12,12,10,Q4,2015,1,Monday,October
3925,20151109,2015-11-09,9,11,Q4,2015,1,Monday,November
3926,20151116,2015-11-16,16,11,Q4,2015,1,Monday,November
3927,20151123,2015-11-23,23,11,Q4,2015,1,Monday,November
3928,20151130,2015-11-30,30,11,Q4,2015,1,Monday,November
3929,20151207,2015-12-07,7,12,Q4,2015,1,Monday,December
3930,20151214,2015-12-14,14,12,Q4,2015,1,Monday,December
3931,20160125,2016-01-25,25,1,Q1,2016,1,Monday,January
3932,20160229,2016-02-29,29,2,Q1,2016,1,Monday,February
3933,20160314,2016-03-14,14,3,Q1,2016,1,Monday,March
3934,20160328,2016-03-28,28,3,Q1,2016,1,Monday,March
3935,20160530,2016-05-30,30,5,Q2,2016,1,Monday,May
3936,20160704,2016-07-04,4,7,Q3,2016,1,Monday,July
3937,20160905,2016-09-05,5,9,Q3,2016,1,Monday,September
3938,20160912,2016-09-12,12,9,Q3,2016,1,Monday,September
3939,20161107,2016-11-07,7,11,Q4,2016,1,Monday,November
3940,20161121,2016-11-21,21,11,Q4,2016,1,Monday,November
3941,20161128,2016-11-28,28,11,Q4,2016,1,Monday,November
3942,20161205,2016-12-05,5,12,Q4,2016,1,Monday,December
3943,20161212,2016-12-12,12,12,Q4,2016,1,Monday,December
3944,20161219,2016-12-19,19,12,Q4,2016,1,Monday,December
3945,20170123,2017-01-23,23,1,Q1,2017,1,Monday,January
3946,20170130,2017-01-30,30,1,Q1,2017,1,Monday,January
3947,20170313,2017-03-13,13,3,Q1,2017,1,Monday,March
3948,20170327,2017-03-27,27,3,Q1,2017,1,Monday,March
3949,20170403,2017-04-03,3,4,Q2,2017,1,Monday,April
3950,20170605,2017-06-05,5,6,Q2,2017,1,Monday,June
3951,20170710,2017-07-10,10,7,Q3,2017,1,Monday,July
3952,20170904,2017-09-04,4,9,Q3,2017,1,Monday,September
3953,20170911,2017-09-11,11,9,Q3,2017,1,Monday,September
3954,20171120,2017-11-20,20,11,Q4,2017,1,Monday,November
3955,20171127,2017-11-27,27,11,Q4,2017,1,Monday,November
3956,20171204,2017-12-04,4,12,Q4,2017,1,Monday,December
3957,20180122,2018-01-22,22,1,Q1,2018,1,Monday,January
3958,20180129,2018-01-29,29,1,Q1,2018,1,Monday,January
3959,20180312,2018-03-12,12,3,Q1,2018,1,Monday,March
3960,20180326,2018-03-26,26,3,Q1,2018,1,Monday,March
3961,20180402,2018-04-02,2,4,Q2,2018,1,Monday,April
3962,20180604,2018-06-04,4,6,Q2,2018,1,Monday,June
3963,20180709,2018-07-09,9,7,Q3,2018,1,Monday,July
3964,20180903,2018-09-03,3,9,Q3,2018,1,Monday,September
3965,20180910,2018-09-10,10,9,Q3,2018,1,Monday,September
3966,20181119,2018-11-19,19,11,Q4,2018,1,Monday,November
3967,20181126,2018-11-26,26,11,Q4,2018,1,Monday,November
3968,20181203,2018-12-03,3,12,Q4,2018,1,Monday,December
3969,20181210,2018-12-10,10,12,Q4,2018,1,Monday,December
3970,20181217,2018-12-17,17,12,Q4,2018,1,Monday,December
3971,20181224,2018-12-24,24,12,Q4,2018,1,Monday,December
3972,20190121,2019-01-21,21,1,Q1,2019,1,Monday,January
3973,20190128,2019-01-28,28,1,Q1,2019,1,Monday,January
3974,20190311,2019-03-11,11,3,Q1,2019,1,Monday,March
3975,20190325,2019-03-25,25,3,Q1,2019,1,Monday,March
3976,20190401,2019-04-01,1,4,Q2,2019,1,Monday,April
3977,20190603,2019-06-03,3,6,Q2,2019,1,Monday,June
3978,20190708,2019-07-08,8,7,Q3,2019,1,Monday,July
3979,20190909,2019-09-09,9,9,Q3,2019,1,Monday,September
3980,20191125,2019-11-25,25,11,Q4,2019,1,Monday,November
3981,20190902,2019-09-02,2,9,Q3,2019,1,Monday,September
3982,20191104,2019-11-04,4,11,Q4,2019,1,Monday,November
3983,20191202,2019-12-02,2,12,Q4,2019,1,Monday,December
3984,20191209,2019-12-09,9,12,Q4,2019,1,Monday,December
3985,20191230,2019-12-30,30,12,Q4,2019,1,Monday,December
3986,20191216,2019-12-16,16,12,Q4,2019,1,Monday,December
3987,20200302,2020-03-02,2,3,Q1,2020,1,Monday,March
3988,20200309,2020-03-09,9,3,Q1,2020,1,Monday,March
3989,20201130,2020-11-30,30,11,Q4,2020,1,Monday,November
3990,20201207,2020-12-07,7,12,Q4,2020,1,Monday,December
3991,20200127,2020-01-27,27,1,Q1,2020,1,Monday,January
3992,20201005,2020-10-05,5,10,Q4,2020,1,Monday,October
3993,20201123,2020-11-23,23,11,Q4,2020,1,Monday,November
3994,20201214,2020-12-14,14,12,Q4,2020,1,Monday,December
3995,20201221,2020-12-21,21,12,Q4,2020,1,Monday,December
3996,20201228,2020-12-28,28,12,Q4,2020,1,Monday,December
3997,20210111,2021-01-11,11,1,Q1,2021,1,Monday,January
3998,20210329,2021-03-29,29,3,Q1,2021,1,Monday,March
3999,20211122,2021-11-22,22,11,Q4,2021,1,Monday,November
4000,20211206,2021-12-06,6,12,Q4,2021,1,Monday,December
4001,20210906,2021-09-06,6,9,Q3,2021,1,Monday,September
4002,20210705,2021-07-05,5,7,Q3,2021,1,Monday,July
4003,20211011,2021-10-11,11,10,Q4,2021,1,Monday,October
4004,20210913,2021-09-13,13,9,Q3,2021,1,Monday,September
4005,20210118,2021-01-18,18,1,Q1,2021,1,Monday,January
4006,20210125,2021-01-25,25,1,Q1,2021,1,Monday,January
4007,20210215,2021-02-15,15,2,Q1,2021,1,Monday,February
4008,20211213,2021-12-13,13,12,Q4,2021,1,Monday,December
4009,20211220,2021-12-20,20,12,Q4,2021,1,Monday,December
4010,20211227,2021-12-27,27,12,Q4,2021,1,Monday,December
4011,20220328,2022-03-28,28,3,Q1,2022,1,Monday,March
4012,20220228,2022-02-28,28,2,Q1,2022,1,Monday,February
4013,20220912,2022-09-12,12,9,Q3,2022,1,Monday,September
4014,20221121,2022-11-21,21,11,Q4,2022,1,Monday,November
4015,20220530,2022-05-30,30,5,Q2,2022,1,Monday,May
4016,20221128,2022-11-28,28,11,Q4,2022,1,Monday,November
4017,20220704,2022-07-04,4,7,Q3,2022,1,Monday,July
4018,20220314,2022-03-14,14,3,Q1,2022,1,Monday,March
4019,20220124,2022-01-24,24,1,Q1,2022,1,Monday,January
4020,20221205,2022-12-05,5,12,Q4,2022,1,Monday,December
4021,20221212,2022-12-12,12,12,Q4,2022,1,Monday,December
4022,20221219,2022-12-19,19,12,Q4,2022,1,Monday,December
4023,20220905,2022-09-05,5,9,Q3,2022,1,Monday,September
4024,20221226,2022-12-26,26,12,Q4,2022,1,Monday,December
4025,20230904,2023-09-04,4,9,Q3,2023,1,Monday,September
4026,20230313,2023-03-13,13,3,Q1,2023,1,Monday,March
4027,20230911,2023-09-11,11,9,Q3,2023,1,Monday,September
4028,20230918,2023-09-18,18,9,Q3,2023,1,Monday,September
4029,20231009,2023-10-09,9,10,Q4,2023,1,Monday,October
4030,20231120,2023-11-20,20,11,Q4,2023,1,Monday,November
4031,20230515,2023-05-15,15,5,Q2,2023,1,Monday,May
4032,20230605,2023-06-05,5,6,Q2,2023,1,Monday,June
4033,20231204,2023-12-04,4,12,Q4,2023,1,Monday,December
4034,20231211,2023-12-11,11,12,Q4,2023,1,Monday,December
4035,20230710,2023-07-10,10,7,Q3,2023,1,Monday,July
4036,20230501,2023-05-01,1,5,Q2,2023,1,Monday,May
4037,20230123,2023-01-23,23,1,Q1,2023,1,Monday,January
4038,20230130,2023-01-30,30,1,Q1,2023,1,Monday,January
4039,20230327,2023-03-27,27,3,Q1,2023,1,Monday,March
4040,20231218,2023-12-18,18,12,Q4,2023,1,Monday,December
4041,20231225,2023-12-25,25,12,Q4,2023,1,Monday,December
4042,20241118,2024-11-18,18,11,Q4,2024,1,Monday,November
4043,20241125,2024-11-25,25,11,Q4,2024,1,Monday,November
4044,20240325,2024-03-25,25,3,Q1,2024,1,Monday,March
4045,20240513,2024-05-13,13,5,Q2,2024,1,Monday,May
4046,20240902,2024-09-02,2,9,Q3,2024,1,Monday,September
4047,20240909,2024-09-09,9,9,Q3,2024,1,Monday,September
4048,20240311,2024-03-11,11,3,Q1,2024,1,Monday,March
4049,20240916,2024-09-16,16,9,Q3,2024,1,Monday,September
4050,20240930,2024-09-30,30,9,Q3,2024,1,Monday,September
4051,20241007,2024-10-07,7,10,Q4,2024,1,Monday,October
4052,20240603,2024-06-03,3,6,Q2,2024,1,Monday,June
4053,20240708,2024-07-08,8,7,Q3,2024,1,Monday,July
4054,20241202,2024-12-02,2,12,Q4,2024,1,Monday,December
4055,20240923,2024-09-23,23,9,Q3,2024,1,Monday,September
4056,20240429,2024-04-29,29,4,Q2,2024,1,Monday,April
4057,20241209,2024-12-09,9,12,Q4,2024,1,Monday,December
4058,20240122,2024-01-22,22,1,Q1,2024,1,Monday,January
4059,20241216,2024-12-16,16,12,Q4,2024,1,Monday,December
4060,19780108,1978-01-08,8,1,Q1,1978,7,Sunday,January
4061,19780625,1978-06-25,25,6,Q2,1978,7,Sunday,June
4062,19780702,1978-07-02,2,7,Q3,1978,7,Sunday,July
4063,19780709,1978-07-09,9,7,Q3,1978,7,Sunday,July
4064,19780716,1978-07-16,16,7,Q3,1978,7,Sunday,July
4065,19780813,1978-08-13,13,8,Q3,1978,7,Sunday,August
4066,19781001,1978-10-01,1,10,Q4,1978,7,Sunday,October
4067,19781015,1978-10-15,15,10,Q4,1978,7,Sunday,October
4068,19790430,1979-04-30,30,4,Q2,1979,1,Monday,April
4069,19790604,1979-06-04,4,6,Q2,1979,1,Monday,June
4070,19790702,1979-07-02,2,7,Q3,1979,1,Monday,July
4071,19790807,1979-08-07,7,8,Q3,1979,2,Tuesday,August
4072,19790814,1979-08-14,14,8,Q3,1979,2,Tuesday,August
4073,19790815,1979-08-15,15,8,Q3,1979,3,Wednesday,August
4074,19790821,1979-08-21,21,8,Q3,1979,2,Tuesday,August
4075,19790916,1979-09-16,16,9,Q3,1979,7,Sunday,September
4076,19791002,1979-10-02,2,10,Q4,1979,2,Tuesday,October
4077,19791203,1979-12-03,3,12,Q4,1979,1,Monday,December
4078,19800402,1980-04-02,2,4,Q2,1980,3,Wednesday,April
4079,19800409,1980-04-09,9,4,Q2,1980,3,Wednesday,April
4080,19800425,1980-04-25,25,4,Q2,1980,5,Friday,April
4081,19800506,1980-05-06,6,5,Q2,1980,2,Tuesday,May
4082,19800630,1980-06-30,30,6,Q2,1980,1,Monday,June
4083,19800825,1980-08-25,25,8,Q3,1980,1,Monday,August
4084,19800901,1980-09-01,1,9,Q3,1980,1,Monday,September
4085,19800915,1980-09-15,15,9,Q3,1980,1,Monday,September
4086,19800924,1980-09-24,24,9,Q3,1980,3,Wednesday,September
4087,19801201,1980-12-01,1,12,Q4,1980,1,Monday,December
4088,19810112,1981-01-12,12,1,Q1,1981,1,Monday,January
4089,19810427,1981-04-27,27,4,Q2,1981,1,Monday,April
4090,19810506,1981-05-06,6,5,Q2,1981,3,Wednesday,May
4091,19810601,1981-06-01,1,6,Q2,1981,1,Monday,June
4092,19810630,1981-06-30,30,6,Q2,1981,2,Tuesday,June
4093,19810727,1981-07-27,27,7,Q3,1981,1,Monday,July
4094,19810823,1981-08-23,23,8,Q3,1981,7,Sunday,August
4095,19810824,1981-08-24,24,8,Q3,1981,1,Monday,August
4096,19810907,1981-09-07,7,9,Q3,1981,1,Monday,September
4097,19811130,1981-11-30,30,11,Q4,1981,1,Monday,November
4098,19811206,1981-12-06,6,12,Q4,1981,7,Sunday,December
4099,19820301,1982-03-01,1,3,Q1,1982,1,Monday,March
4100,19820404,1982-04-04,4,4,Q2,1982,7,Sunday,April
4101,19820407,1982-04-07,7,4,Q2,1982,3,Wednesday,April
4102,19820414,1982-04-14,14,4,Q2,1982,3,Wednesday,April
4103,19820421,1982-04-21,21,4,Q2,1982,3,Wednesday,April
4104,19820429,1982-04-29,29,4,Q2,1982,4,Thursday,April
4105,19820531,1982-05-31,31,5,Q2,1982,1,Monday,May
4106,19820629,1982-06-29,29,6,Q2,1982,2,Tuesday,June
4107,19820802,1982-08-02,2,8,Q3,1982,1,Monday,August
4108,19820808,1982-08-08,8,8,Q3,1982,7,Sunday,August
4109,19820815,1982-08-15,15,8,Q3,1982,7,Sunday,August
4110,19820823,1982-08-23,23,8,Q3,1982,1,Monday,August
4111,19820906,1982-09-06,6,9,Q3,1982,1,Monday,September
4112,19820921,1982-09-21,21,9,Q3,1982,2,Tuesday,September
4113,19830103,1983-01-03,3,1,Q1,1983,1,Monday,January
4114,19830409,1983-04-09,9,4,Q2,1983,6,Saturday,April
4115,19830530,1983-05-30,30,5,Q2,1983,1,Monday,May
4116,19830627,1983-06-27,27,6,Q2,1983,1,Monday,June
4117,19830822,1983-08-22,22,8,Q3,1983,1,Monday,August
4118,19830905,1983-09-05,5,9,Q3,1983,1,Monday,September
4119,19831022,1983-10-22,22,10,Q4,1983,6,Saturday,October
4120,19840102,1984-01-02,2,1,Q1,1984,1,Monday,January
4121,19840116,1984-01-16,16,1,Q1,1984,1,Monday,January
4122,19840229,1984-02-29,29,2,Q1,1984,3,Wednesday,February
4123,19840430,1984-04-30,30,4,Q2,1984,1,Monday,April
4124,19840604,1984-06-04,4,6,Q2,1984,1,Monday,June
4125,19840702,1984-07-02,2,7,Q3,1984,1,Monday,July
4126,19840903,1984-09-03,3,9,Q3,1984,1,Monday,September
4127,19850114,1985-01-14,14,1,Q1,1985,1,Monday,January
4128,19850211,1985-02-11,11,2,Q1,1985,1,Monday,February
4129,19850304,1985-03-04,4,3,Q1,1985,1,Monday,March
4130,19850603,1985-06-03,3,6,Q2,1985,1,Monday,June
4131,19850701,1985-07-01,1,7,Q3,1985,1,Monday,July
4132,19850729,1985-07-29,29,7,Q3,1985,1,Monday,July
4133,19850902,1985-09-02,2,9,Q3,1985,1,Monday,September
4134,19851028,1985-10-28,28,10,Q4,1985,1,Monday,October
4135,19851202,1985-12-02,2,12,Q4,1985,1,Monday,December
4136,19860120,1986-01-20,20,1,Q1,1986,1,Monday,January
4137,19860217,1986-02-17,17,2,Q1,1986,1,Monday,February
4138,19860303,1986-03-03,3,3,Q1,1986,1,Monday,March
4139,19860602,1986-06-02,2,6,Q2,1986,1,Monday,June
4140,19860630,1986-06-30,30,6,Q2,1986,1,Monday,June
4141,19860714,1986-07-14,14,7,Q3,1986,1,Monday,July
4142,19860901,1986-09-01,1,9,Q3,1986,1,Monday,September
4143,19861029,1986-10-29,29,10,Q4,1986,3,Wednesday,October
4144,19870119,1987-01-19,19,1,Q1,1987,1,Monday,January
4145,19870309,1987-03-09,9,3,Q1,1987,1,Monday,March
4146,19870601,1987-06-01,1,6,Q2,1987,1,Monday,June
4147,19870629,1987-06-29,29,6,Q2,1987,1,Monday,June
4148,19870831,1987-08-31,31,8,Q3,1987,1,Monday,August
4149,19870907,1987-09-07,7,9,Q3,1987,1,Monday,September
4150,19871118,1987-11-18,18,11,Q4,1987,3,Wednesday,November
4151,19871130,1987-11-30,30,11,Q4,1987,1,Monday,November
4152,19871207,1987-12-07,7,12,Q4,1987,1,Monday,December
4153,19871214,1987-12-14,14,12,Q4,1987,1,Monday,December
4154,19871221,1987-12-21,21,12,Q4,1987,1,Monday,December
4155,19880118,1988-01-18,18,1,Q1,1988,1,Monday,January
4156,19880321,1988-03-21,21,3,Q1,1988,1,Monday,March
4157,19880329,1988-03-29,29,3,Q1,1988,2,Tuesday,March
4158,19880404,1988-04-04,4,4,Q2,1988,1,Monday,April
4159,19880427,1988-04-27,27,4,Q2,1988,3,Wednesday,April
4160,19880530,1988-05-30,30,5,Q2,1988,1,Monday,May
4161,19880627,1988-06-27,27,6,Q2,1988,1,Monday,June
4162,19880905,1988-09-05,5,9,Q3,1988,1,Monday,September
4163,19881109,1988-11-09,9,11,Q4,1988,3,Wednesday,November
4164,19881128,1988-11-28,28,11,Q4,1988,1,Monday,November
4165,19881205,1988-12-05,5,12,Q4,1988,1,Monday,December
4166,19881212,1988-12-12,12,12,Q4,1988,1,Monday,December
4167,19890327,1989-03-27,27,3,Q1,1989,1,Monday,March
4168,19890403,1989-04-03,3,4,Q2,1989,1,Monday,April
4169,19890426,1989-04-26,26,4,Q2,1989,3,Wednesday,April
4170,19890605,1989-06-05,5,6,Q2,1989,1,Monday,June
4171,19890703,1989-07-03,3,7,Q3,1989,1,Monday,July
4172,19890809,1989-08-09,9,8,Q3,1989,3,Wednesday,August
4173,19890904,1989-09-04,4,9,Q3,1989,1,Monday,September
4174,19891101,1989-11-01,1,11,Q4,1989,3,Wednesday,November
4175,19891122,1989-11-22,22,11,Q4,1989,3,Wednesday,November
4176,19891127,1989-11-27,27,11,Q4,1989,1,Monday,November
4177,19891204,1989-12-04,4,12,Q4,1989,1,Monday,December
4178,19900122,1990-01-22,22,1,Q1,1990,1,Monday,January
4179,19900312,1990-03-12,12,3,Q1,1990,1,Monday,March
4180,19900326,1990-03-26,26,3,Q1,1990,1,Monday,March
4181,19900702,1990-07-02,2,7,Q3,1990,1,Monday,July
4182,19900903,1990-09-03,3,9,Q3,1990,1,Monday,September
4183,19900917,1990-09-17,17,9,Q3,1990,1,Monday,September
4184,19901126,1990-11-26,26,11,Q4,1990,1,Monday,November
4185,19901203,1990-12-03,3,12,Q4,1990,1,Monday,December
4186,19901217,1990-12-17,17,12,Q4,1990,1,Monday,December
4187,19910121,1991-01-21,21,1,Q1,1991,1,Monday,January
4188,19910128,1991-01-28,28,1,Q1,1991,1,Monday,January
4189,19910311,1991-03-11,11,3,Q1,1991,1,Monday,March
4190,19910325,1991-03-25,25,3,Q1,1991,1,Monday,March
4191,19911111,1991-11-11,11,11,Q4,1991,1,Monday,November
4192,19911125,1991-11-25,25,11,Q4,1991,1,Monday,November
4193,19911209,1991-12-09,9,12,Q4,1991,1,Monday,December
4194,19911216,1991-12-16,16,12,Q4,1991,1,Monday,December
4195,19920120,1992-01-20,20,1,Q1,1992,1,Monday,January
4196,19920809,1992-08-09,9,8,Q3,1992,7,Sunday,August
4197,19920921,1992-09-21,21,9,Q3,1992,1,Monday,September
4198,19921123,1992-11-23,23,11,Q4,1992,1,Monday,November
4199,19921130,1992-11-30,30,11,Q4,1992,1,Monday,November
4200,19921207,1992-12-07,7,12,Q4,1992,1,Monday,December
4201,19921214,1992-12-14,14,12,Q4,1992,1,Monday,December
4202,19930125,1993-01-25,25,1,Q1,1993,1,Monday,January
4203,19930322,1993-03-22,22,3,Q1,1993,1,Monday,March
4204,19930531,1993-05-31,31,5,Q2,1993,1,Monday,May
4205,19930628,1993-06-28,28,6,Q2,1993,1,Monday,June
4206,19930712,1993-07-12,12,7,Q3,1993,1,Monday,July
4207,19930906,1993-09-06,6,9,Q3,1993,1,Monday,September
4208,19930920,1993-09-20,20,9,Q3,1993,1,Monday,September
4209,19931122,1993-11-22,22,11,Q4,1993,1,Monday,November
4210,19931129,1993-11-29,29,11,Q4,1993,1,Monday,November
4211,19931206,1993-12-06,6,12,Q4,1993,1,Monday,December
4212,19931213,1993-12-13,13,12,Q4,1993,1,Monday,December
4213,19940124,1994-01-24,24,1,Q1,1994,1,Monday,January
4214,19940321,1994-03-21,21,3,Q1,1994,1,Monday,March
4215,19940627,1994-06-27,27,6,Q2,1994,1,Monday,June
4216,19940711,1994-07-11,11,7,Q3,1994,1,Monday,July
4217,19940905,1994-09-05,5,9,Q3,1994,1,Monday,September
4218,19941114,1994-11-14,14,11,Q4,1994,1,Monday,November
4219,19941121,1994-11-21,21,11,Q4,1994,1,Monday,November
4220,19941205,1994-12-05,5,12,Q4,1994,1,Monday,December
4221,19941212,1994-12-12,12,12,Q4,1994,1,Monday,December
4222,19950123,1995-01-23,23,1,Q1,1995,1,Monday,January
4223,19950130,1995-01-30,30,1,Q1,1995,1,Monday,January
4224,19950605,1995-06-05,5,6,Q2,1995,1,Monday,June
4225,19950703,1995-07-03,3,7,Q3,1995,1,Monday,July
4226,19950904,1995-09-04,4,9,Q3,1995,1,Monday,September
4227,19950918,1995-09-18,18,9,Q3,1995,1,Monday,September
4228,19951113,1995-11-13,13,11,Q4,1995,1,Monday,November
4229,19951120,1995-11-20,20,11,Q4,1995,1,Monday,November
4230,19951127,1995-11-27,27,11,Q4,1995,1,Monday,November
4231,19951211,1995-12-11,11,12,Q4,1995,1,Monday,December
4232,19960122,1996-01-22,22,1,Q1,1996,1,Monday,January
4233,19960401,1996-04-01,1,4,Q2,1996,1,Monday,April
4234,19960603,1996-06-03,3,6,Q2,1996,1,Monday,June
4235,19960701,1996-07-01,1,7,Q3,1996,1,Monday,July
4236,19960902,1996-09-02,2,9,Q3,1996,1,Monday,September
4237,19961111,1996-11-11,11,11,Q4,1996,1,Monday,November
4238,19961118,1996-11-18,18,11,Q4,1996,1,Monday,November
4239,19961125,1996-11-25,25,11,Q4,1996,1,Monday,November
4240,19961202,1996-12-02,2,12,Q4,1996,1,Monday,December
4241,19961209,1996-12-09,9,12,Q4,1996,1,Monday,December
4242,19970120,1997-01-20,20,1,Q1,1997,1,Monday,January
4243,19970331,1997-03-31,31,3,Q1,1997,1,Monday,March
4244,19970603,1997-06-03,3,6,Q2,1997,2,Tuesday,June
4245,19970630,1997-06-30,30,6,Q2,1997,1,Monday,June
4246,19970901,1997-09-01,1,9,Q3,1997,1,Monday,September
4247,19971124,1997-11-24,24,11,Q4,1997,1,Monday,November
4248,19971201,1997-12-01,1,12,Q4,1997,1,Monday,December
4249,19971208,1997-12-08,8,12,Q4,1997,1,Monday,December
4250,19980126,1998-01-26,26,1,Q1,1998,1,Monday,January
4251,19981221,1998-12-21,21,12,Q4,1998,1,Monday,December
4252,19981228,1998-12-28,28,12,Q4,1998,1,Monday,December
4253,20011203,2001-12-03,3,12,Q4,2001,1,Monday,December
4254,20031229,2003-12-29,29,12,Q4,2003,1,Monday,December
4255,20051226,2005-12-26,26,12,Q4,2005,1,Monday,December
4256,20090127,2009-01-27,27,1,Q1,2009,2,Tuesday,January
4257,20100313,2010-03-13,13,3,Q1,2010,6,Saturday,March
4258,20110717,2011-07-17,17,7,Q3,2011,7,Sunday,July
4259,20120605,2012-06-05,5,6,Q2,2012,2,Tuesday,June
4260,20120904,2012-09-04,4,9,Q3,2012,2,Tuesday,September
4261,20120124,2012-01-24,24,1,Q1,2012,2,Tuesday,January
4262,20120327,2012-03-27,27,3,Q1,2012,2,Tuesday,March
4263,20121127,2012-11-27,27,11,Q4,2012,2,Tuesday,November
4264,20120313,2012-03-13,13,3,Q1,2012,2,Tuesday,March
4265,20120703,2012-07-03,3,7,Q3,2012,2,Tuesday,July
4266,20130604,2013-06-04,4,6,Q2,2013,2,Tuesday,June
4267,20130903,2013-09-03,3,9,Q3,2013,2,Tuesday,September
4268,20130326,2013-03-26,26,3,Q1,2013,2,Tuesday,March
4269,20130122,2013-01-22,22,1,Q1,2013,2,Tuesday,January
4270,20130611,2013-06-11,11,6,Q2,2013,2,Tuesday,June
4271,20140603,2014-06-03,3,6,Q2,2014,2,Tuesday,June
4272,20140902,2014-09-02,2,9,Q3,2014,2,Tuesday,September
4273,20141104,2014-11-04,4,11,Q4,2014,2,Tuesday,November
4274,20140325,2014-03-25,25,3,Q1,2014,2,Tuesday,March
4275,20150908,2015-09-08,8,9,Q3,2015,2,Tuesday,September
4276,20150331,2015-03-31,31,3,Q1,2015,2,Tuesday,March
4277,20150707,2015-07-07,7,7,Q3,2015,2,Tuesday,July
4278,20151110,2015-11-10,10,11,Q4,2015,2,Tuesday,November
4279,20150602,2015-06-02,2,6,Q2,2015,2,Tuesday,June
4280,20150127,2015-01-27,27,1,Q1,2015,2,Tuesday,January
4281,20150317,2015-03-17,17,3,Q1,2015,2,Tuesday,March
4282,20200817,2020-08-17,17,8,Q3,2020,1,Monday,August
4283,20210207,2021-02-07,7,2,Q1,2021,7,Sunday,February
4284,20210829,2021-08-29,29,8,Q3,2021,7,Sunday,August
4285,20210110,2021-01-10,10,1,Q1,2021,7,Sunday,January
4286,20210124,2021-01-24,24,1,Q1,2021,7,Sunday,January
4287,20210117,2021-01-17,17,1,Q1,2021,7,Sunday,January
4288,20210131,2021-01-31,31,1,Q1,2021,7,Sunday,January
4289,20210214,2021-02-14,14,2,Q1,2021,7,Sunday,February
4290,20221106,2022-11-06,6,11,Q4,2022,7,Sunday,November
